Vardas              Pavarde             Galutinis      
Vardas14669         Pavarde14669        7.60
Vardas14670         Pavarde14670        6.68
Vardas14671         Pavarde14671        6.03
Vardas14672         Pavarde14672        7.52
Vardas14673         Pavarde14673        8.05
Vardas14674         Pavarde14674        6.59
Vardas14675         Pavarde14675        8.11
Vardas14676         Pavarde14676        5.29
Vardas14677         Pavarde14677        6.08
Vardas14678         Pavarde14678        6.00
Vardas14679         Pavarde14679        5.29
Vardas14684         Pavarde14684        7.17
Vardas14685         Pavarde14685        8.24
Vardas14686         Pavarde14686        7.93
Vardas14689         Pavarde14689        8.19
Vardas14690         Pavarde14690        7.73
Vardas14691         Pavarde14691        5.19
Vardas14692         Pavarde14692        5.39
Vardas14696         Pavarde14696        5.01
Vardas14697         Pavarde14697        5.97
Vardas14699         Pavarde14699        5.71
Vardas14700         Pavarde14700        6.16
Vardas14701         Pavarde14701        6.71
Vardas14702         Pavarde14702        5.27
Vardas14704         Pavarde14704        7.44
Vardas14705         Pavarde14705        6.91
Vardas14707         Pavarde14707        5.05
Vardas14708         Pavarde14708        6.76
Vardas14710         Pavarde14710        8.00
Vardas14711         Pavarde14711        7.19
Vardas14712         Pavarde14712        6.77
Vardas14714         Pavarde14714        8.35
Vardas14715         Pavarde14715        7.48
Vardas14716         Pavarde14716        7.07
Vardas14718         Pavarde14718        8.53
Vardas14720         Pavarde14720        7.09
Vardas14721         Pavarde14721        5.96
Vardas14723         Pavarde14723        7.43
Vardas14724         Pavarde14724        5.80
Vardas14725         Pavarde14725        7.83
Vardas14727         Pavarde14727        5.61
Vardas14732         Pavarde14732        6.49
Vardas14734         Pavarde14734        8.13
Vardas14735         Pavarde14735        5.36
Vardas14736         Pavarde14736        7.83
Vardas14737         Pavarde14737        6.71
Vardas14738         Pavarde14738        7.27
Vardas14740         Pavarde14740        5.84
Vardas14741         Pavarde14741        5.32
Vardas14742         Pavarde14742        6.07
Vardas14744         Pavarde14744        7.43
Vardas14745         Pavarde14745        8.48
Vardas14746         Pavarde14746        5.19
Vardas14748         Pavarde14748        6.31
Vardas14749         Pavarde14749        5.77
Vardas14750         Pavarde14750        6.49
Vardas14751         Pavarde14751        5.76
Vardas14752         Pavarde14752        5.12
Vardas14753         Pavarde14753        8.59
Vardas14754         Pavarde14754        6.11
Vardas14756         Pavarde14756        5.68
Vardas14757         Pavarde14757        5.79
Vardas14759         Pavarde14759        5.45
Vardas14761         Pavarde14761        7.47
Vardas14764         Pavarde14764        6.80
Vardas14765         Pavarde14765        7.67
Vardas14766         Pavarde14766        5.19
Vardas14767         Pavarde14767        5.19
Vardas14769         Pavarde14769        5.37
Vardas14770         Pavarde14770        5.21
Vardas14773         Pavarde14773        8.00
Vardas14775         Pavarde14775        7.88
Vardas14777         Pavarde14777        5.13
Vardas14778         Pavarde14778        5.85
Vardas14779         Pavarde14779        5.92
Vardas14780         Pavarde14780        5.60
Vardas14781         Pavarde14781        6.49
Vardas14782         Pavarde14782        6.49
Vardas14783         Pavarde14783        5.76
Vardas14784         Pavarde14784        7.27
Vardas14786         Pavarde14786        8.72
Vardas14787         Pavarde14787        5.19
Vardas14791         Pavarde14791        5.48
Vardas14792         Pavarde14792        5.93
Vardas14793         Pavarde14793        7.28
Vardas14795         Pavarde14795        5.47
Vardas14796         Pavarde14796        6.61
Vardas14797         Pavarde14797        8.37
Vardas14801         Pavarde14801        6.07
Vardas14803         Pavarde14803        5.57
Vardas14807         Pavarde14807        5.87
Vardas14808         Pavarde14808        8.64
Vardas14809         Pavarde14809        5.73
Vardas14810         Pavarde14810        6.07
Vardas14813         Pavarde14813        7.67
Vardas14814         Pavarde14814        7.97
Vardas14816         Pavarde14816        8.23
Vardas14819         Pavarde14819        6.31
Vardas14820         Pavarde14820        7.23
Vardas14822         Pavarde14822        5.09
Vardas14824         Pavarde14824        7.99
Vardas14825         Pavarde14825        5.97
Vardas14827         Pavarde14827        7.79
Vardas14831         Pavarde14831        6.44
Vardas14832         Pavarde14832        8.32
Vardas14833         Pavarde14833        5.52
Vardas14836         Pavarde14836        6.69
Vardas14840         Pavarde14840        7.09
Vardas14841         Pavarde14841        5.37
Vardas14842         Pavarde14842        7.93
Vardas14844         Pavarde14844        8.51
Vardas14846         Pavarde14846        6.36
Vardas14848         Pavarde14848        7.32
Vardas14854         Pavarde14854        8.21
Vardas14856         Pavarde14856        6.96
Vardas14858         Pavarde14858        7.01
Vardas14859         Pavarde14859        5.03
Vardas14862         Pavarde14862        5.44
Vardas14865         Pavarde14865        5.29
Vardas14866         Pavarde14866        7.21
Vardas14867         Pavarde14867        7.31
Vardas14873         Pavarde14873        5.45
Vardas14874         Pavarde14874        7.47
Vardas14875         Pavarde14875        5.52
Vardas14876         Pavarde14876        5.49
Vardas14878         Pavarde14878        6.64
Vardas14879         Pavarde14879        7.20
Vardas14880         Pavarde14880        7.64
Vardas14882         Pavarde14882        5.27
Vardas14884         Pavarde14884        7.69
Vardas14886         Pavarde14886        7.55
Vardas14891         Pavarde14891        5.76
Vardas14894         Pavarde14894        8.19
Vardas14897         Pavarde14897        6.57
Vardas14898         Pavarde14898        7.52
Vardas14899         Pavarde14899        6.52
Vardas14902         Pavarde14902        7.32
Vardas14903         Pavarde14903        5.33
Vardas14906         Pavarde14906        8.53
Vardas14907         Pavarde14907        6.15
Vardas14908         Pavarde14908        8.51
Vardas14909         Pavarde14909        7.45
Vardas14910         Pavarde14910        5.95
Vardas14913         Pavarde14913        6.47
Vardas14914         Pavarde14914        5.43
Vardas14918         Pavarde14918        7.88
Vardas14919         Pavarde14919        6.49
Vardas14920         Pavarde14920        6.81
Vardas14923         Pavarde14923        5.04
Vardas14924         Pavarde14924        6.52
Vardas14926         Pavarde14926        7.45
Vardas14927         Pavarde14927        6.08
Vardas14928         Pavarde14928        7.51
Vardas14931         Pavarde14931        7.72
Vardas14932         Pavarde14932        5.68
Vardas14933         Pavarde14933        8.19
Vardas14934         Pavarde14934        5.53
Vardas14935         Pavarde14935        6.83
Vardas14936         Pavarde14936        7.53
Vardas14937         Pavarde14937        6.55
Vardas14938         Pavarde14938        5.71
Vardas14939         Pavarde14939        7.67
Vardas14941         Pavarde14941        6.07
Vardas14943         Pavarde14943        7.60
Vardas14944         Pavarde14944        6.44
Vardas14945         Pavarde14945        6.17
Vardas14946         Pavarde14946        5.32
Vardas14947         Pavarde14947        5.63
Vardas14948         Pavarde14948        6.63
Vardas14950         Pavarde14950        6.12
Vardas14951         Pavarde14951        6.57
Vardas14959         Pavarde14959        6.84
Vardas14960         Pavarde14960        5.69
Vardas14963         Pavarde14963        7.69
Vardas14964         Pavarde14964        7.73
Vardas14965         Pavarde14965        6.17
Vardas14967         Pavarde14967        7.61
Vardas14969         Pavarde14969        6.12
Vardas14970         Pavarde14970        6.65
Vardas14971         Pavarde14971        7.53
Vardas14973         Pavarde14973        7.24
Vardas14977         Pavarde14977        7.88
Vardas14978         Pavarde14978        5.41
Vardas14979         Pavarde14979        8.08
Vardas14980         Pavarde14980        8.24
Vardas14982         Pavarde14982        7.65
Vardas14983         Pavarde14983        5.27
Vardas14984         Pavarde14984        6.17
Vardas14987         Pavarde14987        7.25
Vardas14988         Pavarde14988        5.63
Vardas14989         Pavarde14989        6.60
Vardas14990         Pavarde14990        5.77
Vardas14991         Pavarde14991        6.52
Vardas14993         Pavarde14993        7.25
Vardas14994         Pavarde14994        6.64
Vardas14995         Pavarde14995        7.41
Vardas14996         Pavarde14996        6.32
Vardas14997         Pavarde14997        8.24
Vardas14998         Pavarde14998        5.11
Vardas14999         Pavarde14999        8.35
Vardas15000         Pavarde15000        6.55
Vardas15005         Pavarde15005        7.11
Vardas15007         Pavarde15007        7.77
Vardas15008         Pavarde15008        6.29
Vardas15010         Pavarde15010        6.79
Vardas15012         Pavarde15012        6.03
Vardas15013         Pavarde15013        7.80
Vardas15014         Pavarde15014        7.63
Vardas15018         Pavarde15018        8.32
Vardas15020         Pavarde15020        5.48
Vardas15021         Pavarde15021        7.25
Vardas15023         Pavarde15023        5.67
Vardas15024         Pavarde15024        6.76
Vardas15031         Pavarde15031        8.48
Vardas15034         Pavarde15034        5.89
Vardas15037         Pavarde15037        5.13
Vardas15038         Pavarde15038        6.07
Vardas15041         Pavarde15041        5.19
Vardas15045         Pavarde15045        5.16
Vardas15046         Pavarde15046        5.52
Vardas15048         Pavarde15048        7.76
Vardas15051         Pavarde15051        5.21
Vardas15056         Pavarde15056        7.89
Vardas15058         Pavarde15058        5.61
Vardas15061         Pavarde15061        6.67
Vardas15062         Pavarde15062        7.83
Vardas15064         Pavarde15064        5.77
Vardas15071         Pavarde15071        5.65
Vardas15072         Pavarde15072        5.40
Vardas15073         Pavarde15073        8.24
Vardas15074         Pavarde15074        6.13
Vardas15075         Pavarde15075        5.35
Vardas15077         Pavarde15077        6.35
Vardas15078         Pavarde15078        5.79
Vardas15080         Pavarde15080        6.69
Vardas15081         Pavarde15081        5.11
Vardas15085         Pavarde15085        7.44
Vardas15087         Pavarde15087        7.68
Vardas15088         Pavarde15088        8.40
Vardas15089         Pavarde15089        7.61
Vardas15092         Pavarde15092        8.56
Vardas15093         Pavarde15093        6.65
Vardas15094         Pavarde15094        7.03
Vardas15096         Pavarde15096        5.29
Vardas15097         Pavarde15097        6.17
Vardas15099         Pavarde15099        6.25
Vardas15100         Pavarde15100        6.28
Vardas15102         Pavarde15102        5.08
Vardas15103         Pavarde15103        5.44
Vardas15104         Pavarde15104        5.97
Vardas15107         Pavarde15107        6.39
Vardas15108         Pavarde15108        6.68
Vardas15109         Pavarde15109        6.57
Vardas15111         Pavarde15111        7.51
Vardas15112         Pavarde15112        5.23
Vardas15113         Pavarde15113        8.51
Vardas15115         Pavarde15115        7.89
Vardas15116         Pavarde15116        5.71
Vardas15120         Pavarde15120        6.65
Vardas15121         Pavarde15121        7.15
Vardas15122         Pavarde15122        7.07
Vardas15123         Pavarde15123        5.52
Vardas15124         Pavarde15124        7.80
Vardas15125         Pavarde15125        8.45
Vardas15131         Pavarde15131        6.63
