Vardas              Pavarde             Galutinis      
Vardas13326         Pavarde13326        3.16
Vardas13328         Pavarde13328        4.59
Vardas13330         Pavarde13330        2.95
Vardas13332         Pavarde13332        4.47
Vardas13333         Pavarde13333        2.81
Vardas13338         Pavarde13338        3.63
Vardas13340         Pavarde13340        3.84
Vardas13344         Pavarde13344        4.33
Vardas13349         Pavarde13349        3.08
Vardas13351         Pavarde13351        3.72
Vardas13355         Pavarde13355        3.81
Vardas13357         Pavarde13357        2.84
Vardas13358         Pavarde13358        2.63
Vardas13359         Pavarde13359        4.75
Vardas13360         Pavarde13360        4.71
Vardas13361         Pavarde13361        2.99
Vardas13362         Pavarde13362        4.09
Vardas13364         Pavarde13364        3.00
Vardas13370         Pavarde13370        3.84
Vardas13372         Pavarde13372        3.55
Vardas13375         Pavarde13375        4.88
Vardas13377         Pavarde13377        4.36
Vardas13379         Pavarde13379        3.44
Vardas13383         Pavarde13383        3.60
Vardas13384         Pavarde13384        3.28
Vardas13385         Pavarde13385        3.28
Vardas13386         Pavarde13386        3.00
Vardas13387         Pavarde13387        3.93
Vardas13388         Pavarde13388        2.65
Vardas13390         Pavarde13390        2.57
Vardas13392         Pavarde13392        2.55
Vardas13396         Pavarde13396        4.48
Vardas13398         Pavarde13398        4.95
Vardas13406         Pavarde13406        2.65
Vardas13407         Pavarde13407        4.15
Vardas13408         Pavarde13408        3.63
Vardas13410         Pavarde13410        4.89
Vardas13412         Pavarde13412        3.41
Vardas13413         Pavarde13413        4.88
Vardas13416         Pavarde13416        2.44
Vardas13419         Pavarde13419        2.47
Vardas13420         Pavarde13420        3.07
Vardas13421         Pavarde13421        4.35
Vardas13422         Pavarde13422        4.61
Vardas13423         Pavarde13423        2.76
Vardas13424         Pavarde13424        4.60
Vardas13425         Pavarde13425        3.17
Vardas13428         Pavarde13428        3.28
Vardas13433         Pavarde13433        4.40
Vardas13435         Pavarde13435        4.85
Vardas13436         Pavarde13436        3.80
Vardas13439         Pavarde13439        2.83
Vardas13440         Pavarde13440        4.64
Vardas13441         Pavarde13441        3.49
Vardas13442         Pavarde13442        4.15
Vardas13443         Pavarde13443        2.97
Vardas13444         Pavarde13444        2.39
Vardas13446         Pavarde13446        2.68
Vardas13450         Pavarde13450        4.28
Vardas13451         Pavarde13451        3.45
Vardas13452         Pavarde13452        3.88
Vardas13456         Pavarde13456        4.93
Vardas13457         Pavarde13457        3.64
Vardas13462         Pavarde13462        3.88
Vardas13463         Pavarde13463        3.96
Vardas13465         Pavarde13465        2.36
Vardas13466         Pavarde13466        2.85
Vardas13467         Pavarde13467        3.76
Vardas13472         Pavarde13472        2.72
Vardas13473         Pavarde13473        3.36
Vardas13479         Pavarde13479        3.36
Vardas13480         Pavarde13480        2.84
Vardas13483         Pavarde13483        3.83
Vardas13484         Pavarde13484        3.05
Vardas13485         Pavarde13485        4.92
Vardas13491         Pavarde13491        3.72
Vardas13494         Pavarde13494        3.49
Vardas13497         Pavarde13497        2.87
Vardas13501         Pavarde13501        4.75
Vardas13503         Pavarde13503        2.95
Vardas13505         Pavarde13505        2.60
Vardas13507         Pavarde13507        4.24
Vardas13513         Pavarde13513        4.63
Vardas13514         Pavarde13514        3.59
Vardas13517         Pavarde13517        3.33
Vardas13520         Pavarde13520        4.53
Vardas13521         Pavarde13521        4.53
Vardas13522         Pavarde13522        3.07
Vardas13524         Pavarde13524        4.68
Vardas13529         Pavarde13529        3.09
Vardas13530         Pavarde13530        4.36
Vardas13531         Pavarde13531        4.89
Vardas13533         Pavarde13533        4.59
Vardas13534         Pavarde13534        2.87
Vardas13535         Pavarde13535        4.33
Vardas13536         Pavarde13536        4.37
Vardas13538         Pavarde13538        2.87
Vardas13544         Pavarde13544        3.73
Vardas13546         Pavarde13546        4.43
Vardas13550         Pavarde13550        4.21
Vardas13554         Pavarde13554        4.69
Vardas13555         Pavarde13555        3.36
Vardas13556         Pavarde13556        4.20
Vardas13559         Pavarde13559        2.60
Vardas13560         Pavarde13560        4.61
Vardas13561         Pavarde13561        3.64
Vardas13564         Pavarde13564        3.64
Vardas13568         Pavarde13568        3.35
Vardas13571         Pavarde13571        3.23
Vardas13573         Pavarde13573        4.67
Vardas13575         Pavarde13575        4.84
Vardas13576         Pavarde13576        3.83
Vardas13578         Pavarde13578        4.35
Vardas13581         Pavarde13581        2.60
Vardas13582         Pavarde13582        3.07
Vardas13583         Pavarde13583        4.45
Vardas13590         Pavarde13590        4.60
Vardas13595         Pavarde13595        3.91
Vardas13597         Pavarde13597        4.64
Vardas13599         Pavarde13599        3.67
Vardas13601         Pavarde13601        4.45
Vardas13607         Pavarde13607        4.47
Vardas13608         Pavarde13608        2.81
Vardas13609         Pavarde13609        4.85
Vardas13611         Pavarde13611        2.39
Vardas13612         Pavarde13612        2.73
Vardas13615         Pavarde13615        2.81
Vardas13616         Pavarde13616        3.28
Vardas13617         Pavarde13617        2.60
Vardas13618         Pavarde13618        2.25
Vardas13620         Pavarde13620        2.97
Vardas13622         Pavarde13622        3.13
Vardas13623         Pavarde13623        4.89
Vardas13624         Pavarde13624        2.73
Vardas13625         Pavarde13625        3.28
Vardas13626         Pavarde13626        4.12
Vardas13627         Pavarde13627        2.92
Vardas13632         Pavarde13632        4.19
Vardas13634         Pavarde13634        2.63
Vardas13635         Pavarde13635        2.79
Vardas13638         Pavarde13638        2.57
Vardas13640         Pavarde13640        4.95
Vardas13641         Pavarde13641        4.75
Vardas13642         Pavarde13642        4.12
Vardas13643         Pavarde13643        3.37
Vardas13644         Pavarde13644        4.88
Vardas13646         Pavarde13646        3.36
Vardas13647         Pavarde13647        3.80
Vardas13649         Pavarde13649        3.83
Vardas13651         Pavarde13651        3.92
Vardas13652         Pavarde13652        2.97
Vardas13656         Pavarde13656        4.21
Vardas13659         Pavarde13659        3.41
Vardas13661         Pavarde13661        4.23
Vardas13664         Pavarde13664        4.20
Vardas13666         Pavarde13666        3.49
Vardas13669         Pavarde13669        2.87
Vardas13670         Pavarde13670        4.24
Vardas13672         Pavarde13672        4.97
Vardas13674         Pavarde13674        4.67
Vardas13675         Pavarde13675        3.72
Vardas13677         Pavarde13677        4.88
Vardas13681         Pavarde13681        3.57
Vardas13685         Pavarde13685        4.59
Vardas13686         Pavarde13686        4.75
Vardas13692         Pavarde13692        3.08
Vardas13693         Pavarde13693        2.85
Vardas13696         Pavarde13696        4.40
Vardas13698         Pavarde13698        3.04
Vardas13699         Pavarde13699        4.20
Vardas13702         Pavarde13702        2.33
Vardas13703         Pavarde13703        4.07
Vardas13708         Pavarde13708        2.96
Vardas13709         Pavarde13709        2.89
Vardas13710         Pavarde13710        3.21
Vardas13712         Pavarde13712        3.44
Vardas13715         Pavarde13715        3.13
Vardas13718         Pavarde13718        3.36
Vardas13719         Pavarde13719        3.08
Vardas13723         Pavarde13723        3.36
Vardas13726         Pavarde13726        2.52
Vardas13727         Pavarde13727        3.67
Vardas13728         Pavarde13728        2.68
Vardas13730         Pavarde13730        4.97
Vardas13734         Pavarde13734        3.55
Vardas13735         Pavarde13735        3.61
Vardas13741         Pavarde13741        4.79
Vardas13742         Pavarde13742        3.49
Vardas13743         Pavarde13743        3.33
Vardas13745         Pavarde13745        2.71
Vardas13747         Pavarde13747        3.08
Vardas13748         Pavarde13748        4.13
Vardas13749         Pavarde13749        4.32
Vardas13750         Pavarde13750        4.37
Vardas13752         Pavarde13752        4.75
Vardas13753         Pavarde13753        4.81
Vardas13755         Pavarde13755        2.63
Vardas13757         Pavarde13757        2.55
Vardas13758         Pavarde13758        3.45
Vardas13760         Pavarde13760        4.15
Vardas13762         Pavarde13762        4.01
Vardas13763         Pavarde13763        2.89
Vardas13766         Pavarde13766        3.96
Vardas13767         Pavarde13767        3.57
Vardas13773         Pavarde13773        4.35
Vardas13779         Pavarde13779        4.83
Vardas13782         Pavarde13782        4.09
Vardas13787         Pavarde13787        2.76
Vardas13790         Pavarde13790        3.27
Vardas13791         Pavarde13791        4.23
Vardas13793         Pavarde13793        2.65
Vardas13794         Pavarde13794        3.23
Vardas13804         Pavarde13804        3.59
Vardas13805         Pavarde13805        4.01
Vardas13808         Pavarde13808        3.20
Vardas13813         Pavarde13813        3.45
Vardas13816         Pavarde13816        4.29
Vardas13817         Pavarde13817        2.65
Vardas13820         Pavarde13820        4.87
Vardas13821         Pavarde13821        2.44
Vardas13823         Pavarde13823        4.73
Vardas13826         Pavarde13826        2.47
Vardas13828         Pavarde13828        3.39
Vardas13830         Pavarde13830        3.52
Vardas13832         Pavarde13832        3.76
Vardas13834         Pavarde13834        4.48
Vardas13835         Pavarde13835        4.35
Vardas13837         Pavarde13837        3.09
Vardas13840         Pavarde13840        3.85
Vardas13844         Pavarde13844        3.28
Vardas13851         Pavarde13851        3.76
Vardas13853         Pavarde13853        2.47
Vardas13857         Pavarde13857        3.25
Vardas13858         Pavarde13858        4.63
Vardas13859         Pavarde13859        4.56
Vardas13860         Pavarde13860        3.31
Vardas13861         Pavarde13861        4.28
Vardas13866         Pavarde13866        4.65
Vardas13868         Pavarde13868        3.55
Vardas13869         Pavarde13869        3.17
Vardas13870         Pavarde13870        3.17
Vardas13874         Pavarde13874        3.44
Vardas13875         Pavarde13875        4.03
Vardas13876         Pavarde13876        3.81
Vardas13879         Pavarde13879        3.05
Vardas13881         Pavarde13881        4.63
Vardas13882         Pavarde13882        3.68
Vardas13884         Pavarde13884        4.43
Vardas13886         Pavarde13886        2.87
Vardas13887         Pavarde13887        4.64
Vardas13888         Pavarde13888        3.89
Vardas13891         Pavarde13891        4.39
Vardas13892         Pavarde13892        3.44
Vardas13894         Pavarde13894        3.80
Vardas13895         Pavarde13895        4.91
Vardas13899         Pavarde13899        3.23
Vardas13902         Pavarde13902        3.00
Vardas13903         Pavarde13903        3.72
Vardas13906         Pavarde13906        3.07
Vardas13907         Pavarde13907        4.69
Vardas13908         Pavarde13908        4.48
Vardas13910         Pavarde13910        4.75
Vardas13913         Pavarde13913        3.11
Vardas13914         Pavarde13914        3.35
Vardas13916         Pavarde13916        4.33
