Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas964           Pavarde964          10    8     1     1     4     10    4     9     4     7     10    3     1     10    9     1     
Vardas965           Pavarde965          6     9     2     7     5     7     1     5     10    3     5     10    4     1     6     1     
Vardas966           Pavarde966          4     3     5     5     1     10    3     4     5     2     4     6     9     8     1     6     
Vardas967           Pavarde967          10    8     7     10    9     2     8     2     9     8     1     1     4     9     5     8     
Vardas968           Pavarde968          2     9     10    9     4     3     6     10    7     3     9     3     1     6     7     1     
Vardas969           Pavarde969          3     1     5     8     6     9     4     3     1     2     2     1     9     7     10    8     
Vardas970           Pavarde970          10    3     6     9     3     3     2     10    9     5     7     4     6     1     6     3     
Vardas971           Pavarde971          7     7     10    10    5     4     2     5     6     8     3     10    4     7     5     9     
Vardas972           Pavarde972          9     10    8     6     10    2     6     4     3     8     3     4     10    10    1     2     
Vardas973           Pavarde973          10    6     7     8     1     10    6     10    7     4     7     4     7     3     4     5     
Vardas974           Pavarde974          6     3     9     9     3     9     3     5     7     10    7     5     6     2     5     1     
Vardas975           Pavarde975          2     4     6     6     4     3     2     9     4     1     5     9     3     7     5     9     
Vardas976           Pavarde976          3     8     3     2     8     6     8     7     5     9     10    9     3     3     4     7     
Vardas977           Pavarde977          8     2     5     5     1     4     6     8     1     9     7     1     4     7     2     5     
Vardas978           Pavarde978          2     5     1     7     10    5     8     8     2     4     6     9     9     1     9     9     
Vardas979           Pavarde979          7     1     7     4     5     10    5     10    2     10    7     4     9     1     4     8     
Vardas980           Pavarde980          7     7     6     2     8     2     5     3     8     10    2     5     7     1     10    7     
Vardas981           Pavarde981          4     2     7     2     3     6     10    6     1     4     5     4     8     1     7     4     
Vardas982           Pavarde982          2     8     4     6     4     6     2     3     9     9     3     8     4     8     6     5     
Vardas983           Pavarde983          2     4     5     6     1     6     7     10    4     8     9     8     4     6     8     1     
Vardas984           Pavarde984          9     10    7     5     9     1     3     6     1     3     6     3     7     4     5     4     
Vardas985           Pavarde985          4     4     9     1     9     3     5     3     2     6     7     9     3     1     1     7     
Vardas986           Pavarde986          2     1     9     3     6     6     3     5     4     5     7     5     4     4     9     7     
Vardas987           Pavarde987          6     1     5     2     6     7     7     2     3     7     2     9     9     5     5     6     
Vardas988           Pavarde988          9     10    6     6     4     8     8     5     1     10    2     10    9     6     7     6     
Vardas989           Pavarde989          5     10    5     9     3     4     6     4     9     2     8     5     1     1     3     2     
Vardas990           Pavarde990          7     10    9     5     9     7     7     6     5     10    4     6     1     4     9     2     
