Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas2559          Pavarde2559         5     2     9     3     4     6     9     1     9     5     5     8     10    5     7     3     
Vardas2560          Pavarde2560         10    9     9     3     5     4     7     6     3     1     8     5     3     4     3     4     
Vardas2561          Pavarde2561         10    8     7     7     8     9     4     1     10    4     5     7     9     6     9     7     
Vardas2562          Pavarde2562         1     7     7     10    10    9     8     5     8     7     5     7     1     1     7     3     
Vardas2563          Pavarde2563         5     6     10    2     8     3     8     6     9     1     6     4     8     10    10    5     
Vardas2564          Pavarde2564         6     1     10    5     6     3     9     1     8     8     2     1     8     10    6     9     
Vardas2565          Pavarde2565         5     1     3     10    9     2     7     8     5     3     7     3     3     4     4     10    
Vardas2566          Pavarde2566         8     10    1     7     6     5     4     1     7     7     8     7     5     2     3     5     
Vardas2567          Pavarde2567         4     1     8     4     8     2     7     9     5     5     1     2     1     6     4     6     
Vardas2568          Pavarde2568         5     8     8     5     2     4     10    4     7     7     3     3     1     6     3     5     
Vardas2569          Pavarde2569         8     9     5     8     5     10    9     10    2     6     2     4     8     8     9     6     
Vardas2570          Pavarde2570         3     10    5     7     9     6     7     5     7     2     3     10    2     7     8     1     
Vardas2571          Pavarde2571         9     9     1     3     7     3     7     6     4     7     2     7     10    6     5     1     
Vardas2572          Pavarde2572         6     3     3     8     7     9     9     5     3     1     4     7     7     10    9     8     
Vardas2573          Pavarde2573         10    9     3     10    9     7     2     8     10    6     5     8     7     8     6     9     
Vardas2574          Pavarde2574         7     8     1     6     4     1     7     9     6     9     4     4     3     8     3     4     
Vardas2575          Pavarde2575         9     6     10    10    5     3     1     10    9     5     1     5     1     2     4     5     
Vardas2576          Pavarde2576         6     3     2     2     9     10    1     6     8     6     2     10    9     3     4     6     
Vardas2577          Pavarde2577         3     4     1     4     6     5     10    4     8     8     2     1     4     2     2     6     
Vardas2578          Pavarde2578         6     10    3     7     6     5     1     2     5     5     4     9     5     8     4     2     
Vardas2579          Pavarde2579         10    8     5     3     10    1     4     2     7     1     5     4     7     10    7     8     
Vardas2580          Pavarde2580         7     1     2     1     10    5     9     6     1     9     5     6     9     4     6     9     
Vardas2581          Pavarde2581         1     8     9     2     3     9     5     7     10    10    1     6     5     6     7     9     
Vardas2582          Pavarde2582         4     7     9     6     9     10    10    2     6     5     9     1     4     1     4     9     
Vardas2583          Pavarde2583         4     9     9     8     1     10    5     7     3     1     2     8     6     8     7     1     
Vardas2584          Pavarde2584         4     9     10    1     3     4     8     6     1     1     3     6     9     4     2     9     
Vardas2585          Pavarde2585         4     8     9     9     6     9     2     1     4     5     5     4     6     5     2     3     
Vardas2586          Pavarde2586         10    10    7     2     5     8     7     10    4     2     7     5     3     7     8     7     
Vardas2587          Pavarde2587         5     9     3     9     2     9     8     8     2     3     9     2     2     8     6     8     
Vardas2588          Pavarde2588         10    8     9     3     2     2     4     10    6     5     8     9     7     9     1     8     
Vardas2589          Pavarde2589         9     9     9     10    8     6     8     9     1     4     10    7     6     2     2     3     
Vardas2590          Pavarde2590         8     1     10    1     4     4     1     6     4     9     5     10    3     5     1     6     
Vardas2591          Pavarde2591         4     1     6     4     1     9     5     10    1     4     1     10    4     6     6     9     
Vardas2592          Pavarde2592         10    8     2     4     8     8     9     3     10    10    10    7     1     1     6     4     
Vardas2593          Pavarde2593         6     7     5     8     1     5     10    3     3     1     10    3     8     9     4     3     
Vardas2594          Pavarde2594         7     1     5     9     4     4     9     8     9     5     2     4     2     7     10    2     
Vardas2595          Pavarde2595         7     6     7     4     5     3     6     4     3     3     1     5     6     9     8     6     
Vardas2596          Pavarde2596         4     7     4     8     7     6     5     4     10    9     5     8     1     10    3     10    
Vardas2597          Pavarde2597         3     10    3     4     3     6     3     10    7     9     10    3     7     8     4     4     
