Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas27911         Pavarde27911        5     9     8     4     4     10    6     9     9     8     10    9     1     1     4     4     
Vardas27912         Pavarde27912        10    7     3     4     6     7     4     10    7     5     4     7     4     5     10    4     
Vardas27913         Pavarde27913        8     4     9     4     5     6     9     8     5     1     7     5     7     4     4     4     
Vardas27914         Pavarde27914        8     9     9     10    8     7     4     7     1     10    9     5     7     2     2     2     
Vardas27915         Pavarde27915        2     1     3     10    5     7     7     7     4     5     7     3     1     7     2     6     
Vardas27916         Pavarde27916        7     8     1     2     8     9     2     3     7     4     7     1     6     9     2     8     
Vardas27917         Pavarde27917        7     6     6     6     10    3     10    10    4     8     4     5     10    6     7     1     
Vardas27918         Pavarde27918        7     3     3     2     8     2     10    7     1     3     10    3     1     7     4     7     
Vardas27919         Pavarde27919        6     3     7     7     3     1     4     10    8     10    7     8     2     1     2     4     
Vardas27920         Pavarde27920        6     3     8     8     3     9     6     5     3     10    9     2     9     1     8     6     
Vardas27921         Pavarde27921        10    3     2     7     1     8     1     6     2     2     4     4     7     10    9     10    
Vardas27922         Pavarde27922        1     7     4     7     4     5     10    9     1     4     1     1     6     9     8     9     
Vardas27923         Pavarde27923        5     1     4     10    2     5     7     7     9     6     2     2     2     8     1     1     
Vardas27924         Pavarde27924        8     2     9     8     9     7     6     1     7     4     1     3     5     10    2     9     
Vardas27925         Pavarde27925        5     3     5     6     6     9     5     1     2     1     1     5     8     1     10    3     
Vardas27926         Pavarde27926        10    3     9     3     4     2     10    10    5     7     6     7     6     3     1     10    
Vardas27927         Pavarde27927        1     6     5     4     2     3     5     1     2     5     9     6     1     10    5     2     
Vardas27928         Pavarde27928        6     1     4     7     8     2     4     10    5     4     1     8     5     1     5     7     
Vardas27929         Pavarde27929        4     5     3     8     5     6     5     3     1     10    8     2     7     8     7     2     
Vardas27930         Pavarde27930        1     4     1     5     7     8     2     3     10    4     9     10    6     5     3     4     
Vardas27931         Pavarde27931        6     5     8     4     3     8     7     3     4     5     3     10    9     7     2     2     
Vardas27932         Pavarde27932        4     7     8     7     2     8     4     1     9     10    10    8     9     7     9     8     
Vardas27933         Pavarde27933        10    1     4     9     2     3     6     6     3     9     8     6     9     2     4     7     
Vardas27934         Pavarde27934        1     4     9     7     3     8     2     2     7     9     9     5     9     3     2     9     
Vardas27935         Pavarde27935        1     8     7     6     1     1     5     5     3     3     6     6     2     9     7     5     
Vardas27936         Pavarde27936        1     4     6     6     3     6     4     5     7     3     1     10    1     10    2     5     
Vardas27937         Pavarde27937        3     6     2     5     3     4     10    6     7     1     6     5     5     10    10    2     
Vardas27938         Pavarde27938        1     9     10    2     10    5     3     10    2     1     2     1     6     4     8     7     
Vardas27939         Pavarde27939        7     10    7     1     10    1     6     6     9     7     9     6     4     5     6     3     
Vardas27940         Pavarde27940        2     5     6     6     6     3     5     2     5     10    4     2     4     3     2     10    
Vardas27941         Pavarde27941        2     5     8     5     7     1     9     2     7     5     1     5     4     1     9     7     
Vardas27942         Pavarde27942        3     9     4     7     1     9     10    9     10    9     7     6     9     1     9     2     
Vardas27943         Pavarde27943        3     4     3     9     2     10    2     5     5     2     4     5     9     6     2     2     
Vardas27944         Pavarde27944        5     7     8     2     6     1     5     3     4     4     5     7     2     2     7     3     
Vardas27945         Pavarde27945        6     9     4     4     6     5     3     1     5     8     10    7     5     10    2     10    
Vardas27946         Pavarde27946        7     1     3     10    10    2     6     8     3     9     6     7     10    7     9     1     
Vardas27947         Pavarde27947        4     4     1     2     1     3     6     6     3     10    5     7     9     4     4     2     
Vardas27948         Pavarde27948        7     9     5     5     9     9     9     8     3     10    5     2     2     3     9     6     
Vardas27949         Pavarde27949        2     7     10    10    6     6     1     4     6     10    6     1     9     2     2     9     
